game	Nebula_Jukebox_v2.9	forgottn	\N	\N	\N	\N	\N	Forgotten Worlds (US) [sound only]	1988	Capcom	\N	\N	\N	
game_comment	Nebula_Jukebox_v2.9	forgottn	 Capcom CPS-1	
game_rom	Nebula_Jukebox_v2.9	cworld2j	q530.bin	\N	\N	131072	d10c1b68	2423241f3340d8ab1b6bf9514ca8c3bba1273873	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	cworld2j	q531.bin	\N	\N	131072	7d17e496	a274b94ec4f042dddc239ecb9ac2e1e2375f5eb2	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	pnickj	\N	\N	\N	\N	\N	Pnickies (Japan) [sound only]	1994	Compile (Capcom license)	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	pnickj	pnij17.bin	\N	\N	65536	e86f787a	de04cbe89c655faf04afe169bfd9913049ccc4a8	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	pnickj	pnij24.bin	\N	\N	131072	5092257d	95dc9d10940653b2fb37baf5c1ed27145b02104e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	pnickj	pnij25.bin	\N	\N	131072	22109aaa	cf21e75674d81b2daae2083d02f9f4b6e52722c6	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	qad	\N	\N	\N	\N	\N	Quiz & Dragons (US) [sound only]	1992	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	qad	qdu_23.rom	\N	\N	65536	cfb5264b	e662ed5555d02ccf4e62cdbcfa0bbfc019734ee1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	qad	qdu_30.rom	\N	\N	131072	f190da84	d5cd4c69b5d135a2f2fea8ca9631251c9da79e70	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	qad	qdu_31.rom	\N	\N	131072	b7583f73	3896e0fcf375e9e5d9ba70cc1ed001cd702f9ff7	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	qtono2	\N	\N	\N	\N	\N	Quiz Tonosama no Yabou 2 Zenkoku-ban (Japan) [sound only]	1995	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	qtono2	tn2j-09.12a	\N	\N	32768	6d8edcef	9ec2d64278b30cc4316238c3efee663a8bbb255e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	qtono2	tn2j-18.11c	\N	\N	131072	a40bf9a7	07cb1076262a281e31a621cbcc10be0cae883175	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	qtono2	tn2j-19.12c	\N	\N	131072	5b3b931e	cf28891f84814cbfaa3adaade8bb08b1e0546a3d	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	pang3	\N	\N	\N	\N	\N	Pang! 3 (Euro) [sound only]	1995	Mitchell	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	pang3	pa3-11.11f	\N	\N	32768	90a08c46	7544adab2d7e052e0d21c920bff7841d9d718345	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	pang3	pa3-05.10d	\N	\N	131072	73a10d5d	999465e4fbc35a34746d2db61ad49f61403d5af7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	pang3	pa3-06.11d	\N	\N	131072	affa4f82	27b9292bbc121cf585f53297a79fe8f0d0a729ae	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	megaman	\N	\N	\N	\N	\N	Mega Man - The Power Battle (Asia) [sound only]	1995	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	megaman	rcm_09.rom	\N	\N	131072	9632d6ef	2bcb6f17005ffbc9ef8fa4478a814f24b2e6e0b6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	megaman	rcm_18.rom	\N	\N	131072	80f1f8aa	4a5b7b2a6941ad68da7472c63362c7bcd353fa54	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	megaman	rcm_19.rom	\N	\N	131072	f257dbe1	967def6b6f93039dbc46373caabeb3301577be75	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	wof	\N	\N	\N	\N	\N	Warriors of Fate (World) [sound only]	1992	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	wof	tk2_qa.rom	\N	\N	131072	c9183a0d	d8b1d41c572f08581f8ab9eb878de77d6ea8615d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	wof	tk2_q1.rom	\N	\N	524288	611268cf	83ab059f2110fb25fdcff928d56b790fc1f5c975	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	wof	tk2_q2.rom	\N	\N	524288	20f55ca9	90134e9a9c4749bb65c728b66ea4dac1fd4d88a4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	wof	tk2_q3.rom	\N	\N	524288	bfcf6f52	2a85ff3fc89b4cbabd20779ec12da2e116333c7c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	wof	tk2_q4.rom	\N	\N	524288	36642e88	8ab25b19e2b67215a5cb1f3aa81b9d26009cfeb8	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	dino	\N	\N	\N	\N	\N	Cadillacs and Dinosaurs (World) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dino	cd_q.rom	\N	\N	131072	605fdb0b	9da90ddc6513aaaf2260f0c69719c6b0e585ba8c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dino	cd_q1.rom	\N	\N	524288	60927775	f8599bc84c38573ebbe8685822c58b6a38b50462	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dino	cd_q2.rom	\N	\N	524288	770f4c47	fec8ef00a6669d4d5e37787ecc7b58ee46709326	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dino	cd_q3.rom	\N	\N	524288	2f273ffc	f0de462f6c4d251911258e0ebd886152c14d1586	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dino	cd_q4.rom	\N	\N	524288	2c67821d	6e2528d0b22508300a6a142a796dd3bf53a66946	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	punisher	\N	\N	\N	\N	\N	The Punisher (World) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	punisher	ps_q.rom	\N	\N	131072	49ff4446	87af12f87a940a6c5428b4574ad44a4b54867bc3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	punisher	ps_q1.rom	\N	\N	524288	31fd8726	1d73a76682e9fb908db0c55b9a18163f7539fea1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	punisher	ps_q2.rom	\N	\N	524288	980a9eef	36571381f349bc726508a7e618ba1c635ec9d271	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	punisher	ps_q3.rom	\N	\N	524288	0dd44491	903cea1d7f3120545ea3229d30fbd687d11ad68f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	punisher	ps_q4.rom	\N	\N	524288	bed42f03	21302f7e75f9c795392a3b34e16a959fc5f6e4e9	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	slammast	\N	\N	\N	\N	\N	Saturday Night Slam Masters (World) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_qa.rom	\N	\N	131072	e21a03c4	98c03fd2c9b6bf8a4fc25a4edca87fff7c3c3819	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q1.bin	\N	\N	524288	0630c3ce	520fc74c5c3638f611fa2f1b5efb08b91747e29b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q2.bin	\N	\N	524288	354f9c21	1dc6b39791fd0f760697f409a6b62361a7bf62e9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q3.bin	\N	\N	524288	7838487c	056b7da05cfca46873edacd674ca25c70855c6db	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q4.bin	\N	\N	524288	ab66e087	066ea69a0157e8647eea3c44d0a1843898860678	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q5.bin	\N	\N	524288	c789fef2	10d1e3d92288fccd4e064a3716a788a165efc3c9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q6.bin	\N	\N	524288	ecb81b61	e339f21ae47de4782f3b338befcdac659c3503f6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q7.bin	\N	\N	524288	041e49ba	3220b033a5c0cfbbe75c0c113cf2db39fb093a7e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	slammast	mb_q8.bin	\N	\N	524288	59fe702a	807178dfc6d864e49fd7aabb5c4895835cf0e85b	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	dimahoo	\N	\N	\N	\N	\N	Dimahoo (US 000121) [sound only]	2000	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dimahoo	gmd.01	\N	\N	131072	3f9bc985	1616bbee82877b1052a07531066f5009a80706be	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dimahoo	gmd.02	\N	\N	131072	3fd39dde	6a6e3ef9baa430ee83ab2312aa0221bae4d73dbd	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dimahoo	gmd.11	\N	\N	4194304	06a65542	a1b3df70c90055a3cd59d0149fd18a74eff5bcc9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	dimahoo	gmd.12	\N	\N	4194304	50bc7a31	7283569fc646c39f4c693f14e0ce7ff2ee49111a	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	nwarr	\N	\N	\N	\N	\N	Night Warriors: Darkstalkers Revenge (US 950406) [sound only]	1995	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nwarr	vph.01	\N	\N	131072	5045dcac	fd1a6586fbdd48a707df1fa52309b4cf50e3cc4c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nwarr	vph.02	\N	\N	131072	86b60e59	197d07ced8b9850729c83fa59b7afc283500bdee	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nwarr	vph.11	\N	\N	2097152	e1837d33	e3cb69f64767bacbec7286d0b4cd0ce7a0ba13d8	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	nwarr	vph.12	\N	\N	2097152	fbd3cd90	4813c25802ad71b77ca04fd8f3a86344f99f0d6a	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (World 930911) [sound only]	1993	Capcom	\N	\N	\N	
game_comment	Nebula_Jukebox_v2.9	ssf2	 Capcom CPS-2	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.01	\N	\N	131072	eb247e8c	24296c18d9b1136d69712bf1c9d9d15463041e83	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q01	\N	\N	524288	a6f9da5c	6d19f83a01bd25b838d5c2871f7964529d926c98	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q02	\N	\N	524288	8c66ae26	32a82aee6ed4480e5a990f9af161734c7c0a1403	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q03	\N	\N	524288	695cc2ca	c2675f0233608b76de528d2a6ef19846d1348060	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q04	\N	\N	524288	9d9ebe32	9b26329370041374f1a90b479a172d2bc2801c4d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q05	\N	\N	524288	4770e7b7	0e764f0befb9227b0b36508d8ca8ec9be31bcb05	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q06	\N	\N	524288	4e79c951	1144781d7dc57ef8a6458d982f5c91548ff59e27	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q07	\N	\N	524288	cdd14313	ebe767a9d4b51dba4282fa0a36a546a88620dd59	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ssf2	ssf.q08	\N	\N	524288	6f5a088c	6c0b4690479647a99d76335f174be8455b4ff118	\N	\N	\N	\N	\N	\N	
game	Nebula_Jukebox_v2.9	ecofghtr	\N	\N	\N	\N	\N	Eco Fighters (World 931203) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ecofghtr	uec.01	\N	\N	131072	c235bd15	feb7cd7db9dc0b9887b33eed9796bb0205fb719d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_Jukebox_v2.9	ecofghtr	uec.11	\N	\N	2097152	81b25d39	448adfcc7d98873a48c710d857225cdd1580e5c9	\N	\N	\N	\N	\N	\N	
